,Index number,City,State,River,Jam date,Water year,Jam type,Latitude,Longitude,Gage number,Ahps id,Current condition,Damages
6096,20030619103317,Depot Mountain,ME,Big Black River,04/10/1999,1999,-,46.89388888,-69.75222222,01010070,-,-,?
6097,20030619111601,North Anson,ME,Carrabassett River,03/04/1999,1999,-,44.86916666,-69.95555555,01047000,-,-,?
6098,20030619112128,Naples,ME,Crooked River,03/05/1999,1999,-,43.97888888,-70.56388888,01063100,-,-,?
6099,20030619111402,Lincolnville,ME,Ducktrap River,01/15/1999,1999,-,44.32916666,-69.06166666,01037380,-,-,?
6100,20030619110340,Abbot,ME,Kingsbury Stream,03/01/1999,1999,-,45.18472222,-69.45277777,01031450,-,-,?
6101,20030619110113,Mattawamkeag,ME,Mattawamkeag River,01/31/1999,1999,-,45.50083333,-68.30611111,01030500,-,-,?
6102,20030619105116,Wesley,ME,Old Stream,12/23/1998,1999,-,44.93583333,-67.73555555,01021480,-,-,?
6103,20030619111128,West Enfield,ME,Penobscot River,03/05/1999,1999,-,45.23666666,-68.64916666,01034500,-,-,?
6104,2089,Blanchard,ME,Piscataquis River,03/04/1999,1999,-,45.2675,-69.58416666,?,-,-,"Roads, homes flooded"
6105,2091,Milo,ME,Pleasant River,03/04/1999,1999,-,45.25361111,-68.98638888,?,-,-,Roads flooded
6106,20030619111944,Mercer,ME,Sandy River,03/08/1999,1999,-,44.77388888,-69.93916666,01048000,-,-,?
6107,20030619103549,Dickey,ME,St. John River,04/08/1999,1999,-,47.11222222,-69.09027777,01010500,-,-,?
6108,20030619103100,Ninemile Bridge,ME,St. John River,04/10/1999,1999,-,46.7,-69.71638888,01010000,-,-,?
6109,2056,Monroe,MI,River Raisin,01/24/1999,1999,-,41.91805555,-83.46638888,?,-,-,?
6110,2112,Halstad,MN,Red River of the North,03/25/1999,1999,-,47.92333333,-97.01833333,?,-,-,?
6111,2106,Westminster,MA,Nashua River,01/24/1999,1999,-,42.57444444,-71.83722222,?,-,-,?
6112,2467,Fort Fairfield,ME,Aroostook River,04/01/1998,1998,Break-up,46.77138888,-67.82305555,01017500,-,-,Road flooding
6113,101676,Moorhead,MT,Powder River,03/15/1998,1998,Unknown,45.0571972,-105.8783778,6324500,-,-,-
6114,101675,Ringling,MT,Lost Creek,03/15/1998,1998,Unknown,46.260525,-110.7862111,6053050,-,-,-
6115,102099,Valier,MT,Lone Man Coulee,03/24/1998,1998,Unknown,48.2364,-112.232275,6100300,-,-,-
6116,102079,Mill Iron,MT,Coal Creek,03/23/1998,1998,Unknown,45.9030611,-104.3618833,6334625,-,-,-
6117,102204,Poplar,MT,Poplar River,03/28/1998,1998,Unknown,48.1709083,-105.1785972,6181000,-,-,-
6118,102175,Dagmar,MT,Sand Creek,03/27/1998,1998,Unknown,48.4989472,-104.2725889,6183850,-,-,-
6119,102174,international boundary,MT,Rock Creek,03/27/1998,1998,Unknown,48.969375,-106.8398417,6169500,-,-,-
6120,102173,Cat Cr,MT,Gorman Coulee,03/27/1998,1998,Unknown,47.01255556,-108.0934361,6129800,-,-,-
6121,101853,Willard,MT,Lame Jones Creek,03/18/1998,1998,Unknown,46.194075,-104.5521639,6326580,-,-,-
6122,102127,international boundary,MT,Poplar River,03/25/1998,1998,Unknown,48.9902861,-105.6969083,6178000,-,-,-
6123,102126,Albion,MT,Little Missouri River,03/25/1998,1998,Unknown,45.21061389,-104.2617639,6334330,-,-,-
6124,102125,Four Buttes,MT,Butte Creek,03/25/1998,1998,Unknown,48.8094361,-105.5860889,6179100,-,-,-
6125,102649,Medicine Lake,MT,Big Muddy Creek,04/03/1998,1998,Unknown,48.5095972,-104.5490333,6183700,-,-,-
6126,102299,Antelope,MT,Big Muddy Creek,03/31/1998,1998,Unknown,48.6728972,-104.5120861,6183450,-,-,-
6127,100463,Niarada,MT,Mill Creek,11/16/1997,1998,Unknown,47.82982778,-114.6978333,12374250,-,-,-
6128,100567,Three Forks,MT,Jefferson River,12/15/1997,1998,Unknown,45.8971361,-111.5956722,6036650,-,-,-
6129,100695,Maxville,MT,Boulder Creek,12/25/1997,1998,Unknown,46.47165278,-113.2357694,12330000,-,-,-
6130,100687,Arlee,MT,South Fork Jocko River,12/24/1997,1998,Unknown,47.19555,-113.850736,12381400,-,-,-
6131,101619,Shepherd,MT,Twelvemile Creek,03/14/1998,1998,Unknown,45.92106585,-108.4629119,6217300,-,-,-
6132,101485,Colstrip,MT,Sarpy Creek,03/11/1998,1998,Unknown,45.91498786,-107.133109,6294930,-,-,-
6133,101376,Culbertson,MT,Missouri River,03/01/1998,1998,Unknown,48.1235,-104.4733,6185500,-,-,-
6134,101583,Lodge Grass,MT,Long Otter Creek,03/13/1998,1998,Unknown,45.45398889,-107.3959389,6293300,-,-,-
6135,101349,Kirby,MT,Rosebud Creek,02/09/1998,1998,Unknown,45.36116667,-106.9903556,6295113,-,-,-
6136,101311,Colstrip,MT,Rosebud Creek,02/06/1998,1998,Unknown,45.76715,-106.5698583,6295250,-,-,-
6137,100138,Warm Springs,MT,Warm Springs Creek,01/17/1998,1998,Unknown,46.180375,-112.7850778,12323770,-,-,-
6138,100120,Wyola,MT,Pass Creek,01/16/1998,1998,Unknown,45.05626389,-107.3559,6290000,-,-,-
6139,100119,Bighorn,MT,Bighorn River,01/16/1998,1998,Unknown,46.1244722,-107.4687917,6294500,-,-,-
6140,100072,Ronan,MT,South Crow Creek,01/13/1998,1998,Unknown,47.4914361,-114.0266444,12375900,-,-,-
6141,100071,Bonner,MT,Clark Fork,01/13/1998,1998,Unknown,46.8259111,-113.8140306,12334550,-,-,-
6142,100070,Arlee,MT,Big Knife Creek,01/13/1998,1998,Unknown,47.1472611,-113.974475,12383500,-,-,-
6143,100058,Fort Benton,MT,Missouri River,01/12/1998,1998,Unknown,47.8169111,-110.6661417,6090800,-,-,-
6144,100031,Opportunity,MT,Silver Bow Creek,01/10/1998,1998,Unknown,46.1077583,-112.8052833,12323600,-,-,-
6145,20090610134140,Parlin,CO,Cochetopa Creek,03/25/1998,1998,-,38.33555555,-106.77166666,09118450,0,unknown,-
6146,20090112140718,Healy,AK,Lignite Creek,04/20/1998,1998,Unknown,63.90472222,-148.98361111,15518080,-,released,-
6147,20090324151912,Hanover,IL,Apple River,01/01/1998,1998,Unknown,42.25138888,-90.28611111,05419000,0,unknown,-
6148,20090116103850,Oglala,SD,White Clay Creek,03/16/1998,1998,Unknown,43.14611111,-102.68277777,064459800,-,-,-
6149,20090420095330,Morgan,WI,Red River,12/13/1997,1998,Unknown,44.89805555,-88.84416666,04077630,0,unknown,-
6150,20090116100821,Florence,SD,Big Sioux River,02/26/1998,1998,Unknown,45.18083333,-97.18583333,06479215,-,-,-
6151,20090116100235,Watertown,SD,Big Sioux River,02/23/1998,1998,Unknown,44.84222222,-97.04916666,06479520,-,-,-
6152,20090116095419,Rosebud,SD,Little White River,01/14/1998,1998,Unknown,43.26305555,-100.91722222,06449300,-,-,-
6153,20090116095009,Bismarck,SD,Missouri River,01/01/1998,1998,Unknown,46.81416666,-100.82,06342500,-,-,-
6154,20090116101424,Peever,SD,Little Minnesota River,02/26/1998,1998,Unknown,45.18916666,-96.415,05290000,-,-,-
6155,20090625125259,Homer,AK,Bradley River,05/12/1998,1998,Unknown,59.80166666,-150.88277777,15239050,0,unknown,-
6156,20090116103525,Little Eagle,SD,Grand River,03/22/1998,1998,Unknown,45.65777777,-100.81777777,06357800,-,-,-
6157,20090116102225,White Rock,SD,Bois De Sioux River,03/10/1998,1998,Unknown,45.8625,-96.57361111,05050000,-,-,-
6158,20090610081735,Stagecoach Reservoir,CO,Yampa River,12/04/1997,1998,-,40.26916666,-106.88027777,09237450,0,unknown,-
6159,20090512134222,Belvidere,IL,Kishwaukee River,11/24/1997,1998,Freeze-up,42.25611111,-88.86388888,05438500,0,unknown,-
6160,20090326121928,Belvidere,IL,Kishwaukee River,12/28/1997,1998,Freeze-up,42.25611111,-88.86388888,05438500,1,unknown,-
6161,20090116104401,Cherry Creek,SD,Cottonwood Creek,03/20/1998,1998,Unknown,44.67444444,-101.40444444,06439430,-,-,-
6162,20090331083638,Menominee,IL,Sinsinawa River,01/13/1998,1998,Unknown,42.47888888,-90.48611111,05414820,1,unknown,-
6163,20090325132944,Penrose,IL,Elkhorn Creek,11/24/1997,1998,Unknown,41.90277777,-89.69444444,05444000,0,unknown,-
6164,20090331083300,Menominee,IL,Sinsinawa River,12/31/1997,1998,Unknown,42.47888888,-90.48611111,05414820,0,unknown,-
6165,20090116110249,Castlewood,SD,Big Sioux River,04/01/1998,1998,Unknown,44.73166666,-97.04416666,06479525,-,-,-
6166,20090116105805,Tuthill,SD,Lake Creek,03/01/1998,1998,Unknown,43.08527777,-101.60111111,06448000,-,-,-
6167,20090330150915,Joslin,IL,Rock River,01/16/1998,1998,Unknown,41.55583333,-90.18555555,05446500,0,unknown,-
6168,20090330135645,Como,IL,Rock River,01/25/1998,1998,Unknown,41.78333333,-89.74944444,05443500,0,unknown,-
6169,20090330135537,Como,IL,Rock River,01/15/1998,1998,Unknown,41.78333333,-89.74944444,05443500,0,unknown,-
6170,20090325142206,Chicago Heights,IL,Deer Creek,01/01/1998,1998,Unknown,41.52083333,-87.59027777,05536235,0,unknown,-
6171,20090325132630,Penrose,IL,Elkhorn Creek,12/27/1997,1998,Unknown,41.90277777,-89.69444444,05444000,1,unknown,-
6172,20090116100518,Watertown,SD,Big Sioux River,02/26/1998,1998,Unknown,44.00611111,-97.16472222,06479438,-,-,-
6173,20090330124815,Freeport,IL,Pecatonica River,01/25/1998,1998,Unknown,42.30361111,-89.61583333,05435500,0,unknown,-
6174,20090116102529,Gary,SD,Cob Creek,03/26/1998,1998,Unknown,44.73944444,-96.45722222,05299700,-,-,-
6175,20090116101136,Odessa,SD,North Fork Yellow Bank River,02/25/1998,1998,Unknown,45.18916666,-96.415,05292704,-,-,-
6176,20000202144216,Soldotna,AK,Kenai River,01/06/1998,1998,-,60.4775,-151.07944444,15266300,-,-,Unknown
6177,20000202142604,Aniak,AK,Kuskokwim River,04/24/1998,1998,Break-up,61.57777777,-159.52916666,-,-,-,Unknown
6178,3000,North Stratford,NH,Connecticut River,01/16/1998,1998,Break-up,44.755,-71.62611111,01129500,-,-,Lowland flooding
6179,2024,West Lebanon,NH,Connecticut River,01/08/1998,1998,Break-up,43.64916666,-72.31083333,?,-,-,?
6180,19991115144326,Etna,NH,Mink Brook,01/08/1998,1998,-,43.70222222,-71.1875,01141800,-,-,Unknown
6181,19991115144205,Etna,NH,Mink Brook,03/17/1998,1998,-,43.70222222,-71.1875,01141800,-,-,Unknown
6182,19991115143737,Wentworth,NH,Stevens Brook,02/25/1998,1998,-,43.83666666,-71.88527777,01075800,-,-,Unknown
6183,9486,Menoken,ND,Apple Creek,03/30/1998,1998,Break-up,46.81138888,-100.53277777,06349500,-,-,None
6184,10078,LaMoure,ND,James River,02/26/1998,1998,Break-up,46.35888888,-98.30833333,06470500,-,-,Lowland flooding
6185,2037,Pingree,ND,Pipestem Creek,02/26/1998,1998,Break-up,47.16111111,-98.96777777,?,-,-,?
6186,2044,Ashland,NE,Platte River,03/16/1998,1998,Break-up,41.11861111,-96.31194444,?,-,-,Road and lowland flooding
6187,2033,Fremont,NE,Platte River,01/21/1998,1998,Break-up,41.40527777,-96.50638888,?,-,-,Lowland flooding
6188,2042,Fremont,NE,Platte River,03/16/1998,1998,Break-up,41.40055555,-96.49333333,?,-,-,Lowland flooding
6189,2043,Leshara,NE,Platte River,03/01/1998,1998,Break-up,41.33222222,-96.40666666,?,-,-,Lowland flooding
6190,2032,Wood River,NE,Platte River,01/20/1998,1998,Break-up,40.74805555,-98.59027777,?,-,-,Road flooding
6191,2041,Woodcliff,NE,Platte River,03/16/1998,1998,Break-up,41.38305555,-96.47,?,-,-,Lowland flooding
6192,10413,North Platte,NE,South Platte River,01/11/1998,1998,Break-up,41.11472222,-100.73638888,06765500,-,-,Flooded the golf course
6193,2034,Wilber,NE,Turkey Creek,02/01/1998,1998,Break-up,40.48194444,-97.01388888,?,-,-,?
6194,19991116064455,Penrose,IL,Elkhorn Creek,12/14/1997,1998,Freeze-up,41.90277777,-89.69444444,05444000,-,-,Unknown
6195,19991116071119,Belvidere,IL,Kishwaukee River,11/24/1997,1998,Freeze-up,42.25611111,-88.86388888,05438500,-,-,Unknown
6196,19991116073250,Menominee,IL,Sinsinawa River,12/30/1997,1998,Freeze-up,42.47888888,-90.48611111,05414820,-,-,Unknown
6197,19991116075000,Naperville,IL,Spring Brook,12/05/1997,1998,Freeze-up,41.72583333,-88.16277777,05540275,-,-,Unknown
6198,2047,Culbertson,MT,Big Muddy Creek,03/31/1998,1998,Break-up,48.14972222,-104.52611111,?,-,-,?
6199,2027,Cascade,MT,Missouri River,01/14/1998,1998,Break-up,47.24138888,-111.72027777,?,-,-,Lowland flooding
6200,2028,Hardy,MT,Missouri River,01/14/1998,1998,Break-up,47.22277777,-111.76972222,?,-,-,Lowland flooding
6201,9133,Glendive,MT,Yellowstone River,03/09/1998,1998,Break-up,47.09805555,-104.72888888,06327500,-,-,Lowland flooding
6202,2035,Hathaway,MT,Yellowstone River,02/03/1998,1998,Break-up,46.28833333,-106.19805555,?,-,-,Lowland flooding
6203,19991115150609,East Georgia,VT,Lamoille River,01/08/1998,1998,-,44.67916666,-73.07305555,04292500,-,-,Unknown
6204,2038,Highgate,VT,Missisquoi River,03/10/1998,1998,Break-up,44.93166666,-72.99277777,?,-,-,Road flooding
6205,2039,Sheldon,VT,Missisquoi River,03/10/1998,1998,Break-up,44.90166666,-72.95194444,?,-,-,Road flooding
6206,2026,Passumpsic,VT,Passumpsic River,01/08/1998,1998,Break-up,44.37444444,-72.025,?,-,-,?
6207,19991115145154,Fair Haven,VT,Poultney River,01/08/1998,1998,-,43.62416666,-73.31388888,04280000,-,-,Unknown
6208,2025,White River Junction,VT,White River,01/08/1998,1998,Break-up,43.65305555,-72.32444444,?,-,-,?
6209,2020,Middlesex Center,VT,Winooski River,01/08/1998,1998,Break-up,44.29111111,-72.67888888,?,-,-,Road flooding
6210,2023,Au Sable Forks,NY,Ausable River,01/08/1998,1998,Break-up,44.47888888,-73.55888888,?,-,-,?
6211,2022,Keesville,NY,Ausable River,01/08/1998,1998,Break-up,44.47888888,-73.55888888,?,-,-,?
6212,2045,Champlain,NY,Great Chazy River,03/28/1998,1998,Break-up,44.98694444,-73.44638888,?,-,-,Lowland flooding
6213,5593,Perry Mills,NY,Great Chazy River,03/28/1998,1998,Break-up,44.99194444,-73.50555555,04271500,-,-,Lowland flooding
6214,2021,McKeever,NY,Moose River,01/08/1998,1998,Break-up,43.61527777,-75.09055555,?,-,-,?
6215,2018,Hope,NY,Sacandaga River,01/08/1998,1998,Break-up,43.30861111,-74.24583333,01321000,-,-,Lowland flooding
6216,2019,North Elba,NY,West Branch Ausable River,01/08/1998,1998,Break-up,44.24333333,-73.95472222,?,-,-,Lowland flooding
6217,4852,Keshena Falls,WI,Wolf River,12/09/1997,1998,Freeze-up,44.89111111,-88.665,04077000,-,-,?
6218,20050523161808,Boulder Junction,WI,Allequash Creek,01/10/1998,1998,-,46.02361111,-89.65277777,05357215,-,-,?
6219,20050608094139,Florence,WI,Brule River,01/09/1998,1998,-,45.96083333,-88.31583333,04060993,-,-,?
6220,20050531164738,Blanchardville,WI,East Branch Pecatonica River,12/27/1997,1998,Freeze-up,42.78555555,-89.86111111,05433000,-,-,?
6221,7997,New Munster,WI,Fox River,01/15/1998,1998,Break-up,42.57222222,-88.20277777,05545750,-,-,?
6222,20040720142953,La Farge,WI,Kickapoo River,01/10/1998,1998,Unknown,43.57416666,-90.64305555,05408000,-,-,?
6223,20040720143840,Steuben,WI,Kickapoo River,12/28/1997,1998,Unknown,43.18277777,-90.85833333,05410490,-,-,?
6224,2036,Wauwatosa,WI,Menomonee River,02/15/1998,1998,Break-up,43.05722222,-88.02833333,?,-,-,?
6225,2031,Cedarburg,WI,Milwaukee River,01/15/1998,1998,Break-up,43.2975,-87.98194444,?,-,-,?
6226,20050531143154,Darlington,WI,Pecatonica River,12/27/1997,1998,Freeze-up,42.67777777,-90.11861111,05432500,-,-,?
6227,20050531143450,Darlington,WI,Pecatonica River,11/23/1997,1998,Freeze-up,42.67777777,-90.11861111,05432500,-,-,?
6228,20050601134802,Martintown,WI,Pecatonica River,12/15/1997,1998,Freeze-up,42.50944444,-89.79944444,05434500,-,-,?
6229,20050523155438,Middleton,WI,Pheasant Branch,12/27/1997,1998,Freeze-up,43.10333333,-89.51166666,05427948,-,-,?
6230,20050512144335,Rockville,WI,Platte River,01/10/1998,1998,Freeze-up,42.73111111,-90.64027777,05414000,-,-,?
6231,20040720141741,Merrill,WI,Prairie River,01/01/1998,1998,Unknown,45.23583333,-89.64972222,05394500,-,-,?
6232,20060323112621,Morgan,WI,Red River,12/13/1997,1998,Freeze-up,44.89805555,-88.84416666,04077630,-,-,?
6233,20060425105630,Sheboygan,WI,Sheboygan River,11/23/1997,1998,Freeze-up,43.74027777,-87.75972222,04086000,-,-,?
6234,2030,Brodhead,WI,Sugar River,01/15/1998,1998,Break-up,42.61611111,-89.39694444,?,-,-,?
6235,20050525162002,Clinton,WI,Turtle Creek,12/28/1997,1998,Freeze-up,42.59722222,-88.82916666,05431486,-,-,?
6236,11210,Clinton,WI,Turtle Creek,01/11/1998,1998,Break-up,42.5575,-88.85666666,07040005,-,-,?
6237,2029,Portage,WI,Wisconsin River,01/15/1998,1998,Break-up,43.53722222,-89.48027777,?,-,-,?
6238,20040720100314,Windsor,WI,Yahara River,03/15/1998,1998,Unknown,43.20888888,-89.3525,05427718,-,-,?
6239,2048,Washburn,ME,Aroostook River,04/01/1998,1998,Break-up,46.77722222,-68.15805555,?,-,-,?
6240,2046,Skowhegan,ME,Kennebec River,03/30/1998,1998,Break-up,44.77111111,-69.70583333,?,-,-,Lowland flooding
6241,2040,?,ME,Piscataquis River,03/13/1998,1998,Break-up,45.23916666,-68.65916666,-,-,-,?
6242,2367,Dickey,ME,St. John River,03/30/1998,1998,Break-up,47.11555555,-69.10472222,01010500,-,-,?
6243,2395,Fort Kent,ME,St. John River,03/31/1998,1998,Break-up,47.25666666,-68.5975,01014000,-,-,?
6244,2049,Crouseville,ME,Aroostook River,04/02/1998,1998,Break-up,46.75138888,-68.09805555,?,-,-,Road flooding
6245,4716,Lafayette,IN,Wabash River,01/27/1997,1997,-,40.42194444,-86.89277777,03335500,-,-,"Flooding, roads closed"
6246,101976,Wolf Point,MT,Missouri River,03/20/1997,1997,Unknown,48.067325,-105.5330972,6177000,-,-,-
6247,101975,Shelby,MT,Marias River,03/20/1997,1997,Unknown,48.4271972,-111.889836,6099500,-,-,-
6248,101974,Ringling,MT,Lost Creek,03/20/1997,1997,Unknown,46.260525,-110.7862111,6053050,-,-,-
6249,101973,Lodge Grass,MT,Long Otter Creek,03/20/1997,1997,Unknown,45.45398889,-107.3959389,6293300,-,-,-
6250,101972,Mill Iron,MT,Coal Creek,03/20/1997,1997,Unknown,45.9030611,-104.3618833,6334625,-,-,-
6251,101971,Rocky Boy,MT,Big Sandy Creek,03/20/1997,1997,Unknown,48.1724444,-109.8260111,6137400,-,-,-
6252,102098,Saco,MT,Milk River,03/24/1997,1997,Unknown,48.50920278,-107.2187556,6164510,-,-,-
6253,102078,Wolf Point,MT,Tule Creek,03/23/1997,1997,Unknown,48.2445722,-105.4926528,6177020,-,-,-
6254,101785,Hammond,MT,Wolf Creek,03/17/1997,1997,Unknown,45.1642972,-104.7562111,6334100,-,-,-
6255,102203,Poplar,MT,Poplar River,03/28/1997,1997,Unknown,48.1709083,-105.1785972,6181000,-,-,-
6256,102202,Antelope,MT,Big Muddy Creek,03/28/1997,1997,Unknown,48.6728972,-104.5120861,6183450,-,-,-
6257,102051,Eastern Crossing of Int Bndry,MT,Milk River,03/22/1997,1997,Unknown,48.9748194,-110.4217778,6135000,-,-,-
6258,101907,Browning,MT,Powell Coulee,03/19/1997,1997,Unknown,48.7503444,-112.7567444,6098700,-,-,-
6259,101906,Drummond,MT,Edwards Gulch,03/19/1997,1997,Unknown,46.6701111,-113.1456417,12331700,-,-,-
6260,101905,Malta,MT,Disjardin Coulee,03/19/1997,1997,Unknown,48.2759944,-107.9643333,6155300,-,-,-
6261,102050,Dagmar,MT,Cottonwood Creek,03/22/1997,1997,Unknown,48.50921389,-104.1733528,6183800,-,-,-
6262,102172,Four Buttes,MT,Butte Creek,03/27/1997,1997,Unknown,48.8094361,-105.5860889,6179100,-,-,-
6263,102151,Dagmar,MT,Sand Creek,03/26/1997,1997,Unknown,48.4989472,-104.2725889,6183850,-,-,-
6264,102150,Dodson,MT,Milk River,03/26/1997,1997,Unknown,48.40277778,-108.2940944,6155030,-,-,-
6265,102018,Lloyd,MT,Peoples Creek,03/21/1997,1997,Unknown,48.19221389,-109.3076111,6154350,-,-,-
6266,102017,Zurich,MT,Fifteenmile Creek,03/21/1997,1997,Unknown,48.64540278,-109.0456583,6153400,-,-,-
6267,102016,Hilger,MT,Bull Creek,03/21/1997,1997,Unknown,47.2551361,-109.3683528,6112800,-,-,-
6268,102015,Valentine,MT,Blood Creek,03/21/1997,1997,Unknown,47.33613056,-108.4598833,6130620,-,-,-
6269,102014,Mosby,MT,Bair Coulee,03/21/1997,1997,Unknown,47.05406667,-107.6125833,6130610,-,-,-
6270,102226,international boundary,MT,Rock Creek,03/29/1997,1997,Unknown,48.969375,-106.8398417,6169500,-,-,-
6271,102225,Medicine Lake,MT,Big Muddy Creek,03/29/1997,1997,Unknown,48.5095972,-104.5490333,6183700,-,-,-
6272,101852,Cut Bank,MT,Cut Bank Creek,03/18/1997,1997,Unknown,48.63340278,-112.3464806,6099000,-,-,-
6273,101851,Zortman,MT,Beaver Creek,03/18/1997,1997,Unknown,47.9274972,-108.3526722,6164600,-,-,-
6274,101979,Shepherd,MT,Twelvemile Creek,03/20/1997,1997,Unknown,45.92106585,-108.4629119,6217300,-,-,-
6275,101978,Babb,MT,South Fork Milk River,03/20/1997,1997,Unknown,48.7534833,-113.1674306,6132200,-,-,-
6276,101977,Colstrip,MT,Sarpy Creek,03/20/1997,1997,Unknown,45.91498786,-107.133109,6294930,-,-,-
6277,102124,Vandalia,MT,Unger Creek,03/25/1997,1997,Unknown,48.37072778,-106.79735,6172300,-,-,-
6278,102123,Glasgow,MT,Milk River,03/25/1997,1997,Unknown,48.2046944,-106.5523194,6174300,-,-,-
6279,102418,Forsyth,MT,Short Creek,03/07/1997,1997,Unknown,46.2955611,-106.6685667,6295020,-,-,-
6280,102298,Culbertson,MT,Missouri River,03/31/1997,1997,Unknown,48.1235,-104.4733,6185500,-,-,-
6281,102456,Glendive,MT,Griffith Creek,03/08/1997,1997,Unknown,47.1055472,-104.5972556,6327720,-,-,-
6282,100945,Miles City,MT,Tongue River,02/17/1997,1997,Unknown,46.3845944,-105.8455222,6308500,-,-,-
6283,100944,Havre,MT,South Fork Spring Coulee,02/17/1997,1997,Unknown,48.4092111,-109.8298444,6138700,-,-,-
6284,100943,Rosebud,MT,Rosebud Creek,02/17/1997,1997,Unknown,46.26463056,-106.4752306,6296003,-,-,-
6285,100942,Raynesford,MT,Little Otter Creek,02/17/1997,1997,Unknown,47.25177778,-110.7315917,6090550,-,-,-
6286,100908,Volborg,MT,La Grange Creek,02/15/1997,1997,Unknown,46.1047243,-105.5560989,6308340,-,-,-
6287,100907,Ashland,MT,Brian Creek,02/15/1997,1997,Unknown,45.4102742,-106.1525135,6307720,-,-,-
6288,100711,Logan,MT,Gallatin River,12/27/1996,1997,Unknown,45.88535556,-111.438286,6052500,-,-,-
6289,100701,Bighorn,MT,Bighorn River,12/26/1996,1997,Unknown,46.1244722,-107.4687917,6294500,-,-,-
6290,100846,Rapelje,MT,Mills Creek,02/11/1997,1997,Unknown,45.96744509,-109.2554455,6214150,-,-,-
6291,100967,Miles City,MT,Yellowstone River,02/18/1997,1997,Unknown,46.4207722,-105.8600333,6309000,-,-,-
6292,100966,Circle,MT,Redwater River,02/18/1997,1997,Unknown,47.4139722,-105.5756444,6177500,-,-,-
6293,100965,Van Norman,MT,Big Dry Creek,02/18/1997,1997,Unknown,47.3494472,-106.3578167,6131000,-,-,-
